I am going to make my bed first.,ghore,0.695175798879178
I borrowed a ladder from my neighbor.,sofice,0.643258984537254
I bought these boots at Goodwill.,clounnel,0.852820623505271
I changed my mind on the issue.,priely,0.429351135968029
I couldn't really talk anymore.,clood,0.648784727948072
I don't know where my list went.,indince,0.23412622021615
I don’t think you did a good enough work.,filect,0.528547819472949
I drink coffee in the morning.,diveral,0.203511016425647
I fell in the mud when I was walking home.,attather,0.565121103091392
I found a gold coin on the playground after school.,matery,0.386463992285646
I got my finger stuck in the door.,enhaser,0.700001738200007
I got my haircut today.,occonful,0.926059412841882
I have lived in many countries in my life.,surnal,0.0139128298085693
I have never seen someone try so hard.,twisive,0.256114131782438
I have not seen your contribution.,prant,0.892227197976468
I just saw the weirdest boat.,sexime,0.579901124442284
I know you studied hard and you deserve your success.,cournand,0.0596764897765811
I liked their first two albums.,bedence,0.394514380651186
I love my new pets.,popeade,0.917480683605856
I object to people smoking in my car.,dessical,0.724361058740835
I only like certain brands of clothes.,attimb,0.224163051101118
I opened the door for them.,famatent,0.191050433613689
I ordered a new laptop case yesterday.,noweek,0.498911098594445
I own a lot of property in Boston.,starent,0.353580999793698
I pulled my scarf tight over my nose and mouth.,firmank,0.348426213365064
I raised my hand to ask a question.,usence,0.626208187587103
I raised my hand to ask a question.,trearate,0.299050985168314
I smelled the fragrance of garlic cooking.,aparess,0.113503918095093
I smelled the fragrance of garlic cooking.,faing,0.585077532508674
I smelled the fragrance of garlic cooking.,errical,0.490367061503157
I spilled ketchup on it last night.,irojecer,0.156025963587918
I spotted her going into a restaurant.,bloban,0.530395668843848
I substitute honey for sugar whenever possible.,detay,0.484753390351414
"I think he's wealthy, his house is beautiful.",defler,0.00964614692031041
I think we need to go to the store tomorrow,eigion,0.015483623491833
I took a long swim and then sunbathed all afternoon.,truirm,0.444059533949402
I want to be married.,sactine,0.0799791013045309
I want to sit down.,wonfork,0.823923351458954
I was bored to death in the middle of class.,edulatic,0.00332410334672892
I was called into the office.,wariew,0.973645583822058
I was called into the office.,polinger,0.118889401987075
I was greatly puzzled to know what he was doing.,newhasic,0.0593755164505292
I was ill for a couple of months.,e-mate,0.041188736988457
I was so mad that I yelled at him.,amory,0.997492782175988
I was so scared to go to a monster movie.,ourpose,0.337786129506442
I was so thirsty I couldn't wait to get a drink of water.,insibuth,0.584154367257023
I went to the dentist for a check-up.,surrain,0.678128081534154
I went to the dentist the other day.,brealand,0.859445676268826
I will put my food on the placemat.,hablider,0.911679151987378
I'd like to look at some sweaters.,pardital,0.125175683541802
I'd rather be a bird than a fish.,litment,0.861997166830512
I'm going to see a movie.,reperfer,0.841063402115144
I'm going to the mall.,reciewin,0.260112865409165
Iguanas were falling out of the trees.,chillent,0.658175767660028
It could possibly become a big problem.,weile,0.0318630806237169
It could possibly become a big problem.,idending,0.487926075045639
It doesn't matter what college you went to before.,colasorm,0.468417264007769
It enhanced what he did vocally.,texten,0.437095297752714
it is almost impossible to control spammers,morkage,0.361080421222607
it is difficult to believe he was a criminal,weah,0.167476167776326
It is hard to separate young children from their mothers.,modeep,0.473183961808171
It looks like something out of a horror movie.,medree,0.777485481488836
It usually rains every day here.,irition,0.513275172202451
It was especially rainy that night.,intury,0.09386741981152
It was the best sandcastle he had ever seen.,armith,0.602151215477998
"It's not a big room, but it's beautiful.",justion,0.112083748657162
"It's not a big room, but it's beautiful.",irourn,0.825832050439814
It's the biggest house in the neighborhood.,roodent,0.278005976794293
It's the biggest sports shop in the region.,shass,0.671048592791072
Joe discovered that traffic cones make excellent megaphones.,humotic,0.966687273264344
Learning to speak English takes a lot of time.,tirive,0.63876713496217
Life is full of ups and downs.,hisist,0.444885417803519
Many times they blame each other.,capeal,0.246335142637373
"Maybe word got around, because his truck was untouched.",snoon,0.0542334659856175
More people have been to Russia than I have.,advator,0.82368598576158
Most earthquakes occur at the boundaries between the plates.,imather,0.14154153622347
Most earthquakes occur at the boundaries between the plates.,auterion,0.0179062769827581
Most scientists tend to agree with me.,fortely,0.760890037905228
Mothers feed children when they are babies.,clicade,0.0692658016903004
Mr. Smith thinks that he's the best.,ovelate,0.149396081595581
My Airpods keep falling out of my ears.,supick,0.695766309378165
My bandaid wasn't sticky any more so it fell off.,dignist,0.0714863435956228
My boss said your resume was great.,wortim,0.16503685270882
My brother broke his arm last weekend.,pormain,0.101505221482174
My brother’s dog barks a lot.,ininand,0.554231934385865
My buddy is going to give me a ride to work.,hosage,0.508744221202113
My car has a broken window.,pheer,0.0619539362178113
My cat runs very fast.,urgue,0.940451945854765
My dad told me that I was his favorite person.,seprow,0.691919978591911
My doctor told me to follow a more balanced diet.,destable,0.942654312871103
My doctor told me to follow a more balanced diet.,paute,0.308378816003698
My false teeth are stuck to it.,fird,0.0976507607057515
My false teeth are stuck to this candy.,cigion,0.332910765056509
My favorite one smells like roses.,agrike,0.402743064769847
My friend borrowed a lot of money from the bank.,impuss,0.374480039144273
My friend caught a bus to downtown.,evental,0.706531242601803
My glass of water broke when it fell off the table.,foratict,0.713219744938061
My home is bright pink.,twision,0.844028987141968
My mattress is too hard.,prisk,0.513022057718706
My mom drives a green jeep.,wooseage,0.811409449594912
My mom drove me to school fifteen minutes late on Tuesday.,equare,0.401688911425315
My mom is calling me for lunch.,tertire,0.580344363934572
My mom made a milkshake with frozen bananas.,beator,0.378757159750843
My neighbors make a lot of noise during the weekend.,orielect,0.723239441541359
My pen broke and leaked blue ink.,tonvish,0.778980973227026
My pet Roger is fluffy.,ovembild,0.217670451193742
"My pet turtle, Jim, got out of his cage.",garnal,0.844195241501606
My plane took off at midnight.,nomitter,0.467915121447205
My shoes are blue with yellow stripes.,inviect,0.640515126030496
My sister dyed her hair orange.,bliketen,0.13586700487567
My sister likes to eat cheese.,flesete,0.681508953094757
My sons succeeded in graduating from university.,conmeak,0.0503188687956581
My wife and I wanted to celebrate our wedding.,epire,0.418599653027716
My wife stops people from smoking inside our house.,suroad,0.417433740732354
No movie star was seen without a cigarette.,sendual,0.533066216646738
Not once did he look in their direction,bastal,0.0551153853472875
Nothing seemed out of place.,prestic,0.560692502388761
Now you must answer some big questions.,sceer,0.471252173460045
Now you must answer some big questions.,sholume,0.804426379928116
On that subject she was adamant.,sactial,0.243571729612982
Once again his feet were on solid ground.,dusequit,0.894043537257647
Pandas never stop eating and I'm jealous.,pretain,0.850311933740441
People learned to plant seeds and grow crops.,bety,0.875973169556922
People learned to plant seeds and grow crops.,comforn,0.888141746304118
People told the circus they didn't like seeing animals performing.,offorlow,0.440612728086631
People told the circus they didn't like seeing animals performing.,pormonal,0.324543219700383
Perhaps he came yesterday and I have forgotten it.,amartion,0.221023561776418
Police arrested a man late last night.,commine,0.91378869796134
Police arrested a man late last night.,adviry,0.154572851642449
Popcorn and movies sounded like a good way to relax.,wediving,0.0300981239578347
"Prices vary greatly, depending on the restaurant selected.",apack,0.601174572673286
She advised him to come back at once.,thermain,0.242817484972824
She and Dad would have loved Alex.,dissage,0.706288040192613
She bought a book at Powell's.,prelower,0.268047473316926
She caught sight of herself in a store window.,shapid,0.275198953523103
She entered the darkened store while Cora remained outside.,forhame,0.681866399507019
She fed it everyday.,statick,0.954758075674808
She felt sad for no real reason.,firemost,0.891827662088789
She had a variety of masks.,suplame,0.23169634647155
She had a variety of masks.,irivent,0.959640271337448
She had multiple jobs to make ends meet.,advive,0.443374942216719
She had multiple jobs to make the ends meet.,pastift,0.852570579074103
She had never appreciated radio news shows.,mext,0.74423806617278
She hopes to get a job in town.,mommit,0.614286945756625
She is my great grandmother.,knoult,0.182741428818161
She likes to play soccer.,wastion,0.433967851880225
She likes to play soccer.,ameneen,0.304469585324673
She opened up her third bottle of water.,maticker,0.545138480454129
She practiced her ballet in the room.,appost,0.436677109208976
She seems faintly embarrassed about it.,colow,0.964401898388775
She seems faintly embarrassed about this mess.,knervent,0.713640542797953
She sighed and walked over to the window seat.,abovern,0.0508969764266967
She tried again with the same results.,valar,0.0352517470524091
She was dressed for work.,defical,0.198863181386625
She washed her hair before going to bed.,beducal,0.738405579381846
She went over to see if her name was there.,secorm,0.829120476442115
Situps are a terrible way to end your day.,meask,0.791687006404605
So many things have changed around my hometown.,dessing,0.915885003935409
Some of my students have lived through wars.,curvion,0.107799763886922
Some people can speak many languages.,linise,0.480183770890901
"Some plants do, however, prefer dry air.",liffore,0.135291041291729
Some students always do their homework on time.,jactund,0.292581792541118
Space grey is a weird color.,lunish,0.754276553235269
"Still, by the time they returned, Alex looked exhausted.",silend,0.368678007811259
Students can make their own food alongside the chefs.,marcer,0.751132306684492
Students shouldn’t copy other students’ homework papers.,ourtue,0.26228975612218
That boy is so mean.,widend,0.309575148951671
That car's so big that parking is difficult.,cludge,0.0516582866849889
That story he told sounded very invented.,liside,0.482848629004288
That story he told sounded very invented.,finue,0.234526035305183
The alligator's teeth were so scary.,pretwo,0.535420333619286
The baby was so cute but she was crying.,therden,0.256430654478254
The bank closed before I arrived.,everning,0.817885946923971
The bank closed before I arrived.,briline,0.790416865336986
The birds flew south in the winter.,afraeler,0.617752251737578
The black lipstick was very chalky.,idensus,0.564453778592697
The black lipstick was very chalky.,chation,0.970802888517616
The box was small and wrapped in paper.,eassare,0.262944455494651
The boys rowed their boat across the river.,plartion,0.121768218862451
The bullet pierced the window.,devive,0.5664421316396
The camping trip was so awesome.,juider,0.988819107508081
The carpenter is fixing the roof on my house.,bliker,0.819139769859006
The chickens were running around and pecking.,anifirip,0.410759027415347
The children are doing their homework.,docast,0.657074072839227
The children are doing their homework.,jouncish,0.199022970983466
The children picked out a birthday present for their mother.,regage,0.321915031643421
The chocolate chip cookies smelled so good.,motheir,0.551793605095318
The church looked very old.,protive,0.339802600570309
The clock was ticking and kept me awake all night.,traire,0.5314902696811
The company went public in 1990.,conesile,0.9595935014671
The company went public in 1990.,decrody,0.416825521477306
The crowd yells and screams for more.,necour,0.196746441358186
The doctor diagnosed her with diabetes.,cloway,0.0645819103111191
The doctor diagnosed her with diabetes.,conmer,0.301773662684894
The doctor told me to give up smoking.,argumn,0.875759365355995
The doctors were worried about his stomach pains.,difick,0.703510344320677
The dog and the cat are sleeping side by side.,devoluth,0.0743981723842511
The dog is burying a bone in the back yard.,envent,0.191263932433666
The dog was so tired he fell asleep.,mection,0.133200070242485
The door slammed down on my hand.,expeam,0.214610422101615
The early history of tea as a beverage is mainly traditional,pophool,0.424105943283595
The estate agent quickly marked out his territory.,prold,0.591649511942053
The floods were caused by two days of pouring rain.,paince,0.161828746041738
The floods were caused by two days of pouring rain.,freance,0.461241070739131
The flowers smelled beautiful and made the room so happy.,potirl,0.416619346076129
The game looked fun but all the pieces were missing.,evesed,0.143824308743499
The girl wore her hair in two braids.,abravold,0.814287434118346
The guests will be here in half an hour.,flemence,0.536145513073491
The guests will be here in half an hour.,weing,0.501020599486863
The gum was stuck under the desk.,gooduate,0.808066215856861
The horrified nanny called 911 and the building's doorman.,netwer,0.670976917034932
The horrified nanny called 911 and the building's doorman.,tession,0.748691001404418
The interview had lasted almost three hours.,smated,0.900365854350803
The interview was not very successful.,pollion,0.517638740154278
The job was bigger than I anticipated.,invation,0.82303212495237
The lake is a long way from here.,fution,0.858791431648306
The last time he made a business trip to Columbia,sursion,0.163961389974972
The leaves are used as tea and as a medicine,inciage,0.177046103996698
The lion roar scared a lot of people.,decting,0.856299732318623
The little house is a genuine bit of paradise.,clicity,0.396600707100669
The mailbox was bent and broken.,reprect,0.231717398067836
The man was having an excellent day.,invernal,0.509167608233064
The man’s head is bleeding because of an accident.,lifice,0.361095282159909
The manager of the fruit stand only sold vegetables.,jussale,0.0683368357573726
The memory we used to share is no longer coherent.,geape,0.767568393796625
The men crowded together around the campfires.,pasiole,0.774627936317909
The menu offered vegetarian dishes.,impory,0.0837177624775159
The menu offered vegetarian dishes.,obvide,0.896473720765178
The moms and dads all sat around drinking coffee.,clandio,0.512439045380275
The mouse was so hungry he ran across the floor.,tenvill,0.583629398420619
The noise in the hall was terrible.,sturce,0.945806933355573
The noise in the hall was terrible.,urbord,0.758502968522888
The police arrested the thief last night.,delow,0.144142934368144
The report warns of possible health risks to people,memit,0.96317805193317
The report warns of possible health risks to people.,knowiss,0.835607807836463
"The restaurant serves cooked appetizers, entrees and deserts.",coution,0.470530880819211
The river flows so fast.,addity,0.967291873273343
The river flows so fast.,spericle,0.400271322175406
The school principal was so mean.,oraffer,0.256786192143441
The sky is clear and the stars are twinkling.,pepander,0.861325506995882
The squeaky wheel gets the oil.,tearture,0.603881103109556
The store is having a sale.,compeast,0.943614335477667
The streets were filled with people.,eitnerve,0.191277114139505
The streets were filled with people.,repular,0.21701935480978
"The sun rises in the eastern sky, producing light.",eignive,0.0325092896555892
The sun shines every day in the summer.,thervand,0.538790351765788
The tape was so sticky and wouldn't come off.,incenu,0.564431654223008
The teacher corrected the students’ homework assignment.,bowlean,0.667785710429935
The tire on my car blew out last week.,peprigh,0.0299463563649082
The traffic on the roads was very bad.,desside,0.154429329731853
The traffic on the roads was very bad.,thootine,0.427583085257372
The voice on the telephone became urgent.,easus,0.445890054621927
The waiters were all really friendly and polite.,germate,0.653425982279301
There are clothes everywhere.,loost,0.26785848628788
There are not many animals in the circus.,regrent,0.530350238815649
There is a dictionary open on the table.,knism,0.569479779360052
There is nothing more that I need to hear.,vievest,0.936259424779461
"There was a canoeing accident, up in Ontario.",botor,0.767280533005675
there were no people in the streets,medditor,0.273797657721072
There were so many cookies leftover.,fainge,0.151164999888761
"They got there early, and they got really good seats.",stiater,0.383140279578614
They had a very traditional doorbell.,clial,0.124158844778684
They will be here shortly.,prieven,0.427278748778188
This car is smaller than that one.,douram,0.503446333116136
This company's profit margin is very big.,itsely,0.480703212170253
This dinner is so delicious I can't stop eating.,regailm,0.489924038315998
"This included Canada, Australia, Switzerland, and Brazil.",thinith,0.288108043489112
This is ideal for viewing photos on a widescreen television.,aroftern,0.530231473735903
This is only the beginning.,emehoot,0.349770013904099
This jacket is a little too thick.,detive,0.0505383180357471
Time has passed when something changes.,spondess,0.51792202940627
Tokyo is the biggest city in the world.,itsent,0.970937920876627
Tokyo is the biggest city in the world.,proment,0.0570871865085618
Tom had a wide smile on his face.,mastion,0.152121546738969
Tom is taller than you are.,publime,0.784376353747224
Tom took a big bite out of Mary's sandwich.,beasist,0.623026185493959
Tom wants a nicer house.,greal,0.284592708670336
Tom would have a big problem with that.,dificall,0.371350800939897
Trees are small when they are first planted.,posonial,0.400550997325529
Turn around and face the wall!,thoot,0.238664039359752
Turn around and face the wall!,drity,0.612282870342262
Using a microwave to boil water is potentially dangerous.,resise,0.824734367809344
Using a microwave to boil water is potentially dangerous.,purced,0.323861862415324
Video games of today are vastly different than yesterday.,besible,0.419012853479465
We are starting to enter a new chapter.,conign,0.700050791141867
We both ate chocolate cake topped with fresh cream.,hossion,0.587007712745844
We can go to Paris.,conager,0.849431580991115
We closed the deal successfully.,recorm,0.272688312026939
We closed the deal with success.,equatice,0.288602556968885
We could hear the screams from the operating room.,accope,0.456420862770642
We decided to meet at a local restaurant.,hirish,0.941117003490174
We have a beautiful house and lots of parties.,pantery,0.439730948205964
We liked the movie.,watish,0.135942136481244
We live near an old library.,exparest,0.179369192783766
We managed to free ourselves and escaped.,oceing,0.00203638683129687
We managed to free ourselves and escaped.,drand,0.411158456348201
We played beach volleyball with some local people.,decher,0.979490343218452
We played beach volleyball with some local people.,arrever,0.834598558528194
We put you on probation.,pubson,0.437547425660808
We stayed on a boat last night.,chedical,0.62171131301145
We think of the Internet as a place to store information,sounity,0.494672031381935
We took refuge behind a tree.,ratelend,0.592219414685173
we won’t be taking you with us tonight.,clual,0.147857248356642
We're coming to get them.,praqi,0.32526599060914
What time is this class over?,reciall,0.120441848262753
What was your contribution?,ressital,0.457107112765593
What we had was a total lie.,preasel,0.510054489841486
What's your favorite movie?,mexual,0.942675649259248
"When it rains, the windows leak.",shouser,0.748632428120739
"When you enter a room, smile and say hello.",loninday,0.368334715514103
You can enjoy pizza cooked in an authentic wood stove.,shoush,0.673872993547507
You can meet new people to avoid becoming bored.,negence,0.413252345682757
You can meet new people to avoid becoming bored.,abrain,0.0927705009024303
You can order it spicy or classic.,sention,0.0315396836086469
You can't pick her headstone.,disfant,0.568453409522646
You can't pick her headstone.,appeate,0.224243514318632
You don’t have to carry much cash.,tobaby,0.892096370863579
You have a really big day ahead.,graction,0.796607589821332
You have to do it properly.,conalus,0.178438957144671
You look especially nice tonight.,occounce,0.604904571818684
You may choose what to eat from this list.,ontemict,0.484867498914951
You may choose what to eat from this list.,pasolue,0.451636905326852
You should run to the party.,surdican,0.949008581505876
You'll have to show me these beautiful flowers,injor,0.316138851524788
You're a vital asset and the director knows it.,teappore,0.981062456129625
Your mom is so nice she gave me a ride.,itairt,0.95533887314377
Your name has been dropped from the list.,coung,0.790173810705781
Your neighbor is annoying.,viciden,0.573598512581831
Your sister is my best friend.,refeter,0.427224928037669
,detaute,0.329880553609836
,purany,0.734668960282089
,regull,0.403719296730583
,hument,0.876830794516251
,requall,0.032052336561424
,comation,0.22356696716113
,abange,0.678028326424208
,barcent,0.980696778755315
,defit,0.824436369951944
,saftely,0.4214764940656
,losence,0.419194904836488
,coneel,0.177611137888788
,yesmergo,0.423544989536375
,defenic,0.85039659592572
,wealliew,0.319235528013917
,kitatial,0.455938428639057
,inverag,0.141052155512691
,oftenter,0.105388456997317
,carnime,0.392359501322526
,comild,0.0975684426183893
,nicuse,0.137758911679999
,exerian,0.843208076144724
,anatice,0.987403389337682
,storpose,0.590593793023526
,whary,0.654010711001429
,invence,0.163474009349336
,siminge,0.741610475300187
,serman,0.835174240025829
,beleage,0.60562364403796
,basurs,0.136023811028165
,risilath,0.471948292724035
,chamate,0.960392232305664
,advergo,0.87171180331053
,weilish,0.152256108883018
,comision,0.790931714646202
,acceetc,0.77744273658681
,profent,0.545456671271995
,comage,0.0854247936455495
,inviews,0.603936183300378
,bedon,0.909286881104247
,adveroom,0.342310460900683
,defusy,0.771386780897385
,forater,0.99303481439196
,soinden,0.631450300051526
,expeal,0.630099600722467
,comore,0.619632859280549
,clation,0.596775355403032
,memerind,0.314437151826624
,bultual,0.187003784806753
,speart,0.30813921165997
,depter,0.876770360478373
,spetice,0.716885711430373
,talavock,0.839645312765489
,dirent,0.822775728585356
,labin,0.114360404107034
,skinize,0.353258485322972
,purson,0.880371989186193
,impance,0.523005402062072
,wrigicle,0.983234723439456
,frink,0.860490845228172
,expape,0.69716396281119
,wration,0.941877589890084
,sudge,0.824915267799801
,reducipe,0.846931147968024
,requalow,0.54875994230086
,garach,0.779675755323661
,huncent,0.506148823077721
,cerge,0.26774976281019
,conteir,0.519728246602854
,provere,0.946295398863388
,frocker,0.772357999956189
,alimend,0.354712259982272
,reverier,0.984484408470983
,foreaf,0.988598703260238
,rusence,0.902469258818811
,butics,0.406634637474563
,aritund,0.587673465519453
,repoot,0.42005753279998
,suppere,0.77086950890242
,blograry,0.713853350578697
,planent,0.630448863358694
,commener,0.605122602988329
,witurve,0.520256515509614
,pallick,0.745210313847371
,edieve,0.0584391746142762
,trusbach,0.353195309495611
,unuare,0.986292472747634
,figion,0.0979152012000339
,bionse,0.801096910743775
,chamedy,0.773155850716381
,virmose,0.898066915689248
,frity,0.00137608874402612
,prosell,0.966993088644036
,morinust,0.860370899201769
,himath,0.357346501300394
,beher,0.589937165552717
,tresely,0.521430945394844
,whow,0.0609728897141003
,somenu,0.938923307139445
,monsice,0.852312460398328
,opposion,0.821683866981498
,depera,0.437843984460062
,thirm,0.923426014651789
,slooke,0.0995487517209709
,coreaden,0.733776851917205
,expear,0.731275794881108
,obtaing,0.555229926062985
,sommath,0.0190664622209051
,neek,0.0678035459913666
,prond,0.352185305187001
,failvent,0.755499455632958
,grock,0.0832279749675661
,adarage,0.31012458175065
,enjuse,0.183572016383923
,heing,0.321506777909183
,weange,0.149329101114393
,expeasus,0.503456737416086
,legaing,0.924986065089714
,awaret,0.609859947926021
,botter,0.733866083252739
,capaney,0.117177235324346
,breer,0.984738052884962
,amonce,0.905523989027108
,respose,0.482122192767227
,visell,0.585002285876917
,paretate,0.333060868532241
,replony,0.0518041341779481
,mompost,0.340780699542827
,ourrop,0.611724740132987
,outary,0.883377434197535
,conict,0.251574440051121
,casult,0.00962612862904236
,kicate,0.205041596677562
,secing,0.678654313082439
,housion,0.161199391190166
,drative,0.911284812109855
,tesporn,0.631991831369202
,givated,0.493799689291534
,bionget,0.805297045823566
,drister,0.741600343760696
,unlesh,0.324769145914366
,reassic,0.227351923837173
,impabile,0.0789492670338518
,rideresh,0.195297270274669
,feek,0.951897716395111
,mideo,0.706784367651416
,deproved,0.682671448403652
,dauctor,0.208540658134365
,decrest,0.778241418835961
,begince,0.225371604294728
,cluall,0.221941063892809
,stariple,0.601390660536584
,rejecray,0.150609062698496
,desed,0.830592124470871
,rivain,0.864723627132413
,garrous,0.370394262414408
,crecrug,0.694718243238447
,reactone,0.0517616153041597
,evession,0.613060322551539
,behing,0.713455183029285
,atteer,0.672270991537758
,indea,0.803495786386055
,sentem,0.911788237541003
,gifice,0.644220532640725
,fressal,0.250517965081821
,maymedy,0.302238121419187
,exhin,0.144046281522187
,perair,0.185090072203082
,tirell,0.348631992677284
,privery,0.00480039607176268
,knowent,0.950044691971579
,regotent,0.795121678070008
,fruirt,0.0713301357600166
,caken,0.292144985228802
,luntion,0.903233387311743
,pasebt,0.111731937780156
,takfail,0.428836656744626
,govient,0.145555663166326
,prady,0.750781735034609
,gropone,0.872363942687387
,inverant,0.123778178926733
,jumber,0.853578746619176
,thinign,0.784784895657713
,etheeket,0.586395401080496
,totee,0.0407359541113678
,slinift,0.226911123954095
,sweves,0.467687271262914
,letain,0.100842196377907
,behock,0.882661121583778
,dectance,0.726950581138522
,incion,0.449337155482477
,famain,0.273602872809933
,folue,0.826061942526585
,standibe,0.331332014119882
,insility,0.420947435869762
,aboder,0.520963110454285
,beaph,0.840476663294486
,suprean,0.102619393636137
,effice,0.409956332042957
,habrible,0.899529757416104
,joinest,0.444432234733811
,fornect,0.0573404799547431
,impuld,0.223667866815894
,itsiber,0.487392140916984
,bessign,0.333169665501219
,locur,0.658150820349294
,exient,0.0956697761373472
,expetion,0.982802305210473
,legage,0.507268291482378
,vessume,0.870817033728652
,froad,0.452887976135697
,reguld,0.406560863047293
,preld,0.489204158534062
,plathere,0.944424330842141
,expeck,0.676892198163491
,overfory,0.572346294181128
,enhaster,0.539165417792201
,brape,0.288112743936637
,equage,0.968011191001997
,nexief,0.296313762479369
,hortude,0.662796685207979
,primase,0.72898359914175
,blop,0.655583437918825
,twely,0.575432171728389
,squence,0.555597479635045
,absel,0.550446703471634
,memote,0.441606168409576
,admilung,0.0205715941567386
,frue,0.456152691972261
,cauture,0.428727320721233
,conoure,0.0732297959121272
,idenu,0.364406167911144
,obvied,0.00171790683448613
,curnize,0.731300904053745
,beser,0.853540361307354
,convoter,0.692932708404798
,impont,0.252947218943835
,seady,0.935899501941451
,scery,0.810801889734163
,sonaland,0.33678249726133
,firean,0.461258385003765
,diree,0.360365523156356
,lantely,0.945406469055553
,teatior,0.313311393917424
,bease,0.46136636709554
,freave,0.397748149550976
,agrown,0.140340360265857
,pallee,0.743266917596538
,prisdow,0.502210151967732
,recing,0.0399909016639876
,bessely,0.782551555557276
,fristor,0.204431830315481
,wrool,0.430847825167319
,refich,0.0327904491689097
,tarigant,0.251640488083835
,contelf,0.792103010337144
,effetion,0.75592604949359
,spard,0.798506973458027
,wirecion,0.35968918545224
,resocief,0.388497271704731
,flepute,0.923545147344598
,draqi,0.402427470250573
,bomment,0.743110663878299
,unuager,0.799978283655775
,scition,0.158200812404984
,sument,0.144861490308451
,doustion,0.653263686795979
,bitiano,0.699904727050236
,attort,0.708224054474554
,ameding,0.78074097566972
,comary,0.458084630406888
,herant,0.386941697699235
,coput,0.602374464695219
,reficle,0.0383225832361199
,sursold,0.702199994914859
,fainate,0.320680968075496
,wornamal,0.680426936576792
,limpary,0.403018224538342
,sesell,0.843004173816714
,wrodusy,0.643471387043962
,moundon,0.700485524695653
,reapict,0.670315933093173
,dectite,0.874452546107552
,vittity,0.867205870528546
,sumence,0.719472106752278
,mounday,0.307672931504834
